stage,matrix_group,instance_path,source_probe_json,scale,instance_id,mode,variant,phase,round,algorithm_status,certificate_scope,underlying_certificate_scope,pricing_state,exact_status,bpc_tree_optimal,b3_objective_diff_vs_b0,manual_rc_fail,pricing_rc_fail,certificate_leak,hidden_negative_count,harvest_selected_count,harvest_candidate_negative_count,harvest_selected_new_task_set_count,harvest_selected_replacement_task_set_count,harvest_best_true_rc,harvest_worst_selected_true_rc,harvest_addability_audit_pass,tail_dual_stabilization_enabled,worker_dual_only,true_dual_rc_recomputed,global_remaining_rc_lb,underlying_global_remaining_rc_lb,frontier_lb_official,frontier_coverage_complete,underlying_frontier_coverage_complete,frontier_unsupported_region_count,underlying_frontier_unsupported_region_count,pending_complete_min_rc,underlying_pending_complete_min_rc,pricing_proof_kind,underlying_pricing_proof_kind,compact_pricing_dual_bound,new_negative_columns_found,negative_column_count,can_certify_no_negative,underlying_can_certify_no_negative,b4_1_certificate_suppressed,diagnostic_claimed_certificate,wall_time,fail_closed_reason
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_016_logical_graph.json,,10,lunar_ice_sp50_010_016_seed729016,stageA_B3B_accepted_baseline,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.183895,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_016_logical_graph.json,,10,lunar_ice_sp50_010_016_seed729016,stageA_B4V2_default_final_judge_harvesting,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.175648,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_016_logical_graph.json,,10,lunar_ice_sp50_010_016_seed729016,stageA_B2B_R2_worker_tail_dual_off,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,48,129,129,,,,,,False,True,True,,,,False,,,,,,,,,78,0,True,,,0,0.852967,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_016_logical_graph.json,,10,lunar_ice_sp50_010_016_seed729016,stageA_B2B_R2_worker_tail_dual_on,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,48,128,128,,,,,,True,True,True,,,,False,,,,,,,,,78,0,True,,,0,0.84842,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_017_logical_graph.json,,10,lunar_ice_sp50_010_017_seed729037,stageA_B3B_accepted_baseline,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.30255,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_017_logical_graph.json,,10,lunar_ice_sp50_010_017_seed729037,stageA_B4V2_default_final_judge_harvesting,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.287272,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_017_logical_graph.json,,10,lunar_ice_sp50_010_017_seed729037,stageA_B2B_R2_worker_tail_dual_off,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,24,149,149,,,,,,False,True,True,,,,False,,,,,,,,,97,0,True,,,0,0.917901,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_017_logical_graph.json,,10,lunar_ice_sp50_010_017_seed729037,stageA_B2B_R2_worker_tail_dual_on,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,59,124,124,,,,,,True,True,True,,,,False,,,,,,,,,88,0,True,,,0,0.990026,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_018_logical_graph.json,,10,lunar_ice_sp50_010_018_seed729118,stageA_B3B_accepted_baseline,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,2.021347,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_018_logical_graph.json,,10,lunar_ice_sp50_010_018_seed729118,stageA_B4V2_default_final_judge_harvesting,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,2.016286,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_018_logical_graph.json,,10,lunar_ice_sp50_010_018_seed729118,stageA_B2B_R2_worker_tail_dual_off,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,50,144,144,,,,,,False,True,True,,,,False,,,,,,,,,91,0,True,,,0,1.499484,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_018_logical_graph.json,,10,lunar_ice_sp50_010_018_seed729118,stageA_B2B_R2_worker_tail_dual_on,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,50,141,141,,,,,,True,True,True,,,,False,,,,,,,,,90,0,True,,,0,1.486243,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_019_logical_graph.json,,10,lunar_ice_sp50_010_019_seed729039,stageA_B3B_accepted_baseline,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.233215,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_019_logical_graph.json,,10,lunar_ice_sp50_010_019_seed729039,stageA_B4V2_default_final_judge_harvesting,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.224557,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_019_logical_graph.json,,10,lunar_ice_sp50_010_019_seed729039,stageA_B2B_R2_worker_tail_dual_off,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,-0.037073,0,0,0,1,138,151,,,,,,False,True,True,,,,False,,,,,,,,,91,0,True,,,0,0.885342,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_019_logical_graph.json,,10,lunar_ice_sp50_010_019_seed729039,stageA_B2B_R2_worker_tail_dual_on,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,-0.037073,0,0,0,1,139,152,,,,,,True,True,True,,,,False,,,,,,,,,92,0,True,,,0,0.904397,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_020_logical_graph.json,,10,lunar_ice_sp50_010_020_seed729040,stageA_B3B_accepted_baseline,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.163943,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_020_logical_graph.json,,10,lunar_ice_sp50_010_020_seed729040,stageA_B4V2_default_final_judge_harvesting,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.165034,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_020_logical_graph.json,,10,lunar_ice_sp50_010_020_seed729040,stageA_B2B_R2_worker_tail_dual_off,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,-0.055731,0,0,0,12,164,179,,,,,,False,True,True,,,,False,,,,,,,,,111,0,True,,,0,0.825766,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_020_logical_graph.json,,10,lunar_ice_sp50_010_020_seed729040,stageA_B2B_R2_worker_tail_dual_on,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,-0.055731,0,0,0,20,154,154,,,,,,True,True,True,,,,False,,,,,,,,,106,0,True,,,0,0.827704,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
