matrix_group,scale,instance_id,baseline_name,candidate_name,algorithm_status,certificate_scope,pricing_state,uses_true_dual_bpc_certificate,official_lower_bound_source,official_lower_bound_scope,B0_direct_objective,root_lp_bound,root_lp_bound_official,root_bound_le_B0_objective,pricing_round_count,final_judge_call_count,candidate_negative_count,addable_negative_count,duplicate_in_current_master_count,in_pool_not_master_count,forbidden_signature_count,branch_filtered_count,cut_filtered_count,selected_count,added_to_master_count,added_column_count,duplicate_only_count,duplicate_only_audit_status,hidden_negative_count,replacement_only_round_count,manual_rc_audit_pass,pricing_rc_audit_pass,proof_debt_unreleased_count,wall_time,fail_closed_reason,certificate_scope_regression,objective_mismatch,improvement_reason
20-scale fail-closed guard,20,lunar_ice_sp50_020_020_seed829020,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0.000714,task_count=20 exceeds max_exact_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_020_seed829020,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.00058,task_count=20 exceeds max_direct_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_020_seed829020,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000663,task_count=20 exceeds max_direct_tasks=10,False,False,
20-scale fail-closed guard,20,lunar_ice_sp50_020_020_seed829020,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000611,task_count=20 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
20-scale fail-closed guard,20,lunar_ice_sp50_020_020_seed829020,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.000602,task_count=20 exceeds B2 max_direct_tasks=10,False,False,wall_time_lower
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_001_seed929001,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0.001481,task_count=30 exceeds max_exact_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_001_seed929001,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001677,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_001_seed929001,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001533,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_001_seed929001,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001706,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_001_seed929001,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001617,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_004_seed929004,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0.001517,task_count=30 exceeds max_exact_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_004_seed929004,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001521,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_004_seed929004,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001382,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_004_seed929004,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001571,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_004_seed929004,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.00149,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_002_seed929002,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0.001435,task_count=30 exceeds max_exact_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_002_seed929002,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001681,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_002_seed929002,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.00146,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_002_seed929002,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001405,task_count=30 exceeds B2 max_direct_tasks=10,False,False,wall_time_lower
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_002_seed929002,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001559,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_003_seed929003,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0.001367,task_count=30 exceeds max_exact_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_003_seed929003,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.0014,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_003_seed929003,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001425,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_003_seed929003,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001526,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_003_seed929003,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001411,task_count=30 exceeds B2 max_direct_tasks=10,False,False,wall_time_lower
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_006_seed929006,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0.001505,task_count=30 exceeds max_exact_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_006_seed929006,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001369,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_006_seed929006,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001361,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_006_seed929006,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001591,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_006_seed929006,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001544,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_008_seed929008,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0.001472,task_count=30 exceeds max_exact_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_008_seed929008,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001435,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_008_seed929008,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001826,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_008_seed929008,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001608,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_008_seed929008,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001383,task_count=30 exceeds B2 max_direct_tasks=10,False,False,wall_time_lower
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_005_seed929005,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0.001578,task_count=30 exceeds max_exact_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_005_seed929005,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001506,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_005_seed929005,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001477,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_005_seed929005,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001681,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_005_seed929005,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.00169,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_007_seed929007,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0.001903,task_count=30 exceeds max_exact_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_007_seed929007,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.00152,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_007_seed929007,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.0014,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_007_seed929007,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001823,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_007_seed929007,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001522,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_009_seed929009,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0.001665,task_count=30 exceeds max_exact_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_009_seed929009,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001583,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_009_seed929009,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001563,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_009_seed929009,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001737,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_009_seed929009,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001568,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_011_seed929011,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0.001359,task_count=30 exceeds max_exact_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_011_seed929011,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001351,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_011_seed929011,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001287,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_011_seed929011,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001581,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_011_seed929011,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001435,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_010_seed929010,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0.002041,task_count=30 exceeds max_exact_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_010_seed929010,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001478,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_010_seed929010,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001539,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_010_seed929010,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.002174,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_010_seed929010,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001763,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_012_seed929012,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0.001462,task_count=30 exceeds max_exact_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_012_seed929012,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.0015,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_012_seed929012,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001505,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_012_seed929012,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.00157,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_012_seed929012,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001408,task_count=30 exceeds B2 max_direct_tasks=10,False,False,wall_time_lower
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_013_seed929013,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0.00167,task_count=30 exceeds max_exact_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_013_seed929013,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001474,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_013_seed929013,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,0.001837,task_count=30 exceeds max_direct_tasks=10,False,False,
